dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work
2016-02-01,45337000,Metropolis,1,4,8,11
2016-02-01,45337000,Metropolis,2,1,23,11
2016-02-01,45337000,Metropolis,2,2,34,11
2016-02-01,45337000,Metropolis,2,3,4,4
2016-02-01,45337000,Metropolis,2,4,4,
2016-02-01,45337000,Shuka,1,2,4,
2016-02-01,45337000,Shuka,1,3,15,8
2016-02-01,45337000,Shuka,2,1,4,4
2016-02-01,45338000,Himki,1,2,49,60
2016-02-01,45338000,Himki,1,3,23,27
2016-02-01,45338000,Himki,1,4,4,8
2016-02-01,45338000,Himki,2,1,11,4
2016-02-01,45338000,Himki,2,2,34,15
2016-02-01,45338000,Himki,2,3,8,11
2016-02-01,45338000,Himki,2,4,11,8
2016-02-01,45338000,Metropolis,1,1,53,30
2016-02-01,45338000,Metropolis,1,2,102,83
2016-02-01,45338000,Metropolis,1,3,42,57
2016-02-01,45338000,Metropolis,1,4,38,38
2016-02-01,45338000,Metropolis,2,1,34,23
2016-02-01,45338000,Metropolis,2,2,133,76
2016-02-01,45338000,Metropolis,2,3,38,27
2016-02-01,45338000,Metropolis,2,4,30,19
2016-02-01,45338000,Shuka,1,2,23,27
2016-02-01,45338000,Shuka,1,3,8,
2016-02-01,45338000,Shuka,2,2,8,15
2016-02-01,45338000,Shuka,2,3,15,8
2016-02-01,45339000,Himki,1,2,23,15
2016-02-01,45339000,Himki,1,3,8,4
2016-02-01,45339000,Himki,2,1,4,4
2016-02-01,45339000,Himki,2,2,15,11
2016-02-01,45339000,Himki,2,3,4,
2016-02-01,45339000,Himki,2,4,4,
2016-02-01,45339000,Metropolis,1,2,23,19
2016-02-01,45339000,Metropolis,1,3,8,8
2016-02-01,45339000,Metropolis,1,4,8,4
2016-02-01,45339000,Metropolis,2,1,11,
2016-02-01,45339000,Metropolis,2,2,11,4
2016-02-01,45339000,Metropolis,2,3,15,11
2016-02-01,45339000,Metropolis,2,4,11,8
2016-02-01,45339000,Shuka,1,1,4,
2016-02-01,45339000,Shuka,2,2,8,4
2016-02-01,45340000,Himki,1,1,4,4
2016-02-01,45340000,Himki,1,2,27,34
2016-02-01,45340000,Himki,1,3,11,4
2016-02-01,45340000,Himki,1,4,8,4
2016-02-01,45340000,Himki,2,2,19,23
2016-02-01,45340000,Himki,2,3,19,23
2016-02-01,45340000,Metropolis,1,1,23,15
2016-02-01,45340000,Metropolis,1,2,23,15
2016-02-01,45340000,Metropolis,1,3,15,4
2016-02-01,45340000,Metropolis,1,4,8,8
2016-02-01,45340000,Metropolis,2,1,8,8
2016-02-01,45340000,Metropolis,2,2,19,8
2016-02-01,45340000,Metropolis,2,3,8,4
2016-02-01,45340000,Metropolis,2,4,11,8
2016-02-01,45340000,Shuka,1,2,8,4
2016-02-01,45340000,Shuka,1,3,8,
2016-02-01,45340000,Shuka,1,4,4,4
2016-02-01,45340000,Shuka,2,2,4,
2016-02-01,45340000,Shuka,2,3,4,
2016-02-01,45341000,Himki,1,1,8,4
2016-02-01,45341000,Himki,1,2,19,23
2016-02-01,45341000,Himki,1,3,15,8
2016-02-01,45341000,Himki,1,4,4,8
2016-02-01,45341000,Himki,2,1,4,
2016-02-01,45341000,Himki,2,2,15,8
2016-02-01,45341000,Himki,2,3,8,8
2016-02-01,45341000,Himki,2,4,11,4
2016-02-01,45341000,Metropolis,1,1,129,99
2016-02-01,45341000,Metropolis,1,2,269,194
2016-02-01,45341000,Metropolis,1,3,133,121
2016-02-01,45341000,Metropolis,1,4,68,49
2016-02-01,45341000,Metropolis,2,1,80,27
2016-02-01,45341000,Metropolis,2,2,247,171
2016-02-01,45341000,Metropolis,2,3,102,65
2016-02-01,45341000,Metropolis,2,4,83,45
2016-02-01,45341000,Shuka,1,2,15,4
2016-02-01,45341000,Shuka,1,3,4,11
2016-02-01,45341000,Shuka,2,1,8,4
2016-02-01,45341000,Shuka,2,2,11,4
2016-02-01,45341000,Shuka,2,3,4,8
2016-02-01,45341000,Shuka,2,4,8,11
2016-02-01,45342000,Himki,1,1,11,8
2016-02-01,45342000,Himki,1,2,80,49
2016-02-01,45342000,Himki,1,3,23,23
2016-02-01,45342000,Himki,1,4,4,4
2016-02-01,45342000,Himki,2,1,15,11
2016-02-01,45342000,Himki,2,2,46,53
2016-02-01,45342000,Himki,2,3,11,19
2016-02-01,45342000,Himki,2,4,11,4
2016-02-01,45342000,Metropolis,1,1,4,
2016-02-01,45342000,Metropolis,1,2,46,48
2016-02-01,45342000,Metropolis,1,3,23,15
2016-02-01,45342000,Metropolis,1,4,4,
2016-02-01,45342000,Metropolis,2,1,23,11
2016-02-01,45342000,Metropolis,2,2,61,30
2016-02-01,45342000,Metropolis,2,3,34,30
2016-02-01,45342000,Metropolis,2,4,23,11
2016-02-01,45342000,Shuka,1,2,19,
2016-02-01,45342000,Shuka,1,3,19,8
2016-02-01,45342000,Shuka,1,4,4,
2016-02-01,45342000,Shuka,2,1,8,
2016-02-01,45342000,Shuka,2,2,11,11
2016-02-01,45342000,Shuka,2,3,8,
2016-02-01,45342000,Shuka,2,4,8,4
2016-02-01,45343000,Himki,1,1,23,27
2016-02-01,45343000,Himki,1,2,46,42
2016-02-01,45343000,Himki,1,3,38,42
2016-02-01,45343000,Himki,1,4,27,15
2016-02-01,45343000,Himki,2,1,15,4
2016-02-01,45343000,Himki,2,2,15,11
2016-02-01,45343000,Himki,2,3,34,23
2016-02-01,45343000,Himki,2,4,19,8
2016-02-01,45343000,Metropolis,1,2,4,
2016-02-01,45343000,Metropolis,1,3,4,
2016-02-01,45343000,Shuka,1,3,4,
2016-02-01,45343000,Shuka,1,4,4,4
2016-02-01,45344000,Himki,1,2,4,15
2016-02-01,45344000,Himki,1,3,15,4
2016-02-01,45344000,Himki,1,4,4,4
2016-02-01,45344000,Himki,2,1,4,4
2016-02-01,45344000,Himki,2,2,8,8
2016-02-01,45344000,Himki,2,3,4,4
2016-02-01,45344000,Metropolis,1,1,11,11
2016-02-01,45344000,Metropolis,1,2,34,50
2016-02-01,45344000,Metropolis,1,3,11,8
2016-02-01,45344000,Metropolis,1,4,4,
2016-02-01,45344000,Metropolis,2,2,23,11
2016-02-01,45344000,Metropolis,2,3,15,15
2016-02-01,45344000,Metropolis,2,4,4,11
2016-02-01,45344000,Shuka,1,2,4,8
2016-02-01,45344000,Shuka,2,3,4,
2016-02-01,45344000,Shuka,2,4,4,4
2016-02-01,45345000,Himki,1,2,27,11
2016-02-01,45345000,Himki,1,3,4,11
2016-02-01,45345000,Himki,2,1,4,4
2016-02-01,45345000,Himki,2,2,8,8
2016-02-01,45345000,Himki,2,3,4,4
2016-02-01,45345000,Metropolis,1,1,61,80
2016-02-01,45345000,Metropolis,1,2,102,87
2016-02-01,45345000,Metropolis,1,3,38,61
2016-02-01,45345000,Metropolis,1,4,27,23
2016-02-01,45345000,Metropolis,2,1,27,38
2016-02-01,45345000,Metropolis,2,2,91,68
2016-02-01,45345000,Metropolis,2,3,46,49
2016-02-01,45345000,Metropolis,2,4,27,33
2016-02-01,45345000,Shuka,1,2,19,34
2016-02-01,45345000,Shuka,1,3,8,27
2016-02-01,45345000,Shuka,2,1,4,23
2016-02-01,45345000,Shuka,2,2,15,27
2016-02-01,45345000,Shuka,2,3,8,19
2016-02-01,45345000,Shuka,2,4,8,15
2016-02-01,45346000,Himki,1,2,15,19
2016-02-01,45346000,Himki,1,3,15,15
2016-02-01,45346000,Himki,1,4,4,4
2016-02-01,45346000,Himki,2,2,15,8
2016-02-01,45346000,Himki,2,3,4,4
2016-02-01,45346000,Metropolis,1,1,34,34
2016-02-01,45346000,Metropolis,1,2,91,57
2016-02-01,45346000,Metropolis,1,3,38,46
2016-02-01,45346000,Metropolis,1,4,30,8
2016-02-01,45346000,Metropolis,2,1,76,61
2016-02-01,45346000,Metropolis,2,2,95,65
2016-02-01,45346000,Metropolis,2,3,30,38
2016-02-01,45346000,Metropolis,2,4,27,23
2016-02-01,45346000,Shuka,1,1,8,11
2016-02-01,45346000,Shuka,1,2,4,15
2016-02-01,45346000,Shuka,2,2,4,8
2016-02-01,45346000,Shuka,2,3,8,
2016-02-01,45347000,Himki,1,1,11,8
2016-02-01,45347000,Himki,1,2,49,30
2016-02-01,45347000,Himki,1,3,38,19
2016-02-01,45347000,Himki,1,4,11,15
2016-02-01,45347000,Himki,2,1,11,8
2016-02-01,45347000,Himki,2,2,27,8
2016-02-01,45347000,Himki,2,3,15,8
2016-02-01,45347000,Himki,2,4,11,
2016-02-01,45347000,Metropolis,1,1,15,8
2016-02-01,45347000,Metropolis,1,2,57,47
2016-02-01,45347000,Metropolis,1,3,46,15
2016-02-01,45347000,Metropolis,1,4,30,27
2016-02-01,45347000,Metropolis,2,1,53,34
2016-02-01,45347000,Metropolis,2,2,72,42
2016-02-01,45347000,Metropolis,2,3,65,45
2016-02-01,45347000,Metropolis,2,4,8,8
2016-02-01,45347000,Shuka,1,1,4,
2016-02-01,45347000,Shuka,1,2,15,8
2016-02-01,45347000,Shuka,1,3,8,4
2016-02-01,45347000,Shuka,2,2,4,4
2016-02-01,45347000,Shuka,2,4,4,4
2016-02-01,45348000,Himki,1,2,11,27
2016-02-01,45348000,Himki,1,3,8,30
2016-02-01,45348000,Himki,2,3,4,19
2016-02-01,45348000,Metropolis,1,1,4,30
2016-02-01,45348000,Metropolis,1,2,23,50
2016-02-01,45348000,Metropolis,1,3,19,19
2016-02-01,45348000,Metropolis,1,4,11,11
2016-02-01,45348000,Metropolis,2,1,15,23
2016-02-01,45348000,Metropolis,2,2,34,53
2016-02-01,45348000,Metropolis,2,3,15,19
2016-02-01,45348000,Metropolis,2,4,11,11
2016-02-01,45348000,Shuka,1,1,8,15
2016-02-01,45348000,Shuka,1,2,27,102
2016-02-01,45348000,Shuka,1,3,38,68
2016-02-01,45348000,Shuka,1,4,8,23
2016-02-01,45348000,Shuka,2,1,15,27
2016-02-01,45348000,Shuka,2,2,57,121
2016-02-01,45348000,Shuka,2,3,27,88
2016-02-01,45348000,Shuka,2,4,8,27
2016-02-01,45349000,Himki,1,2,15,11
2016-02-01,45349000,Himki,1,3,8,4
2016-02-01,45349000,Himki,2,2,8,4
2016-02-01,45349000,Himki,2,3,4,11
2016-02-01,45349000,Himki,2,4,4,4
2016-02-01,45349000,Metropolis,1,1,4,4
2016-02-01,45349000,Metropolis,1,2,11,11
2016-02-01,45349000,Metropolis,1,3,4,4
2016-02-01,45349000,Metropolis,1,4,4,
2016-02-01,45349000,Metropolis,2,1,4,
2016-02-01,45349000,Metropolis,2,2,15,27
2016-02-01,45349000,Metropolis,2,3,4,
2016-02-01,45349000,Shuka,1,2,4,11
2016-02-01,45349000,Shuka,1,3,4,8
2016-02-01,45349000,Shuka,2,2,4,8
2016-02-01,45350000,Himki,1,2,4,8
2016-02-01,45350000,Himki,1,3,8,8
2016-02-01,45350000,Himki,1,4,4,
2016-02-01,45350000,Himki,2,2,4,4
2016-02-01,45350000,Metropolis,1,2,4,15
2016-02-01,45350000,Metropolis,1,3,4,4
2016-02-01,45350000,Metropolis,1,4,4,4
2016-02-01,45350000,Metropolis,2,1,11,4
2016-02-01,45350000,Metropolis,2,2,19,8
2016-02-01,45350000,Metropolis,2,3,4,
2016-02-01,45350000,Shuka,2,2,4,8
2016-02-01,45351000,Himki,1,2,8,15
2016-02-01,45351000,Himki,2,1,4,
2016-02-01,45351000,Himki,2,2,4,
2016-02-01,45351000,Himki,2,3,8,11
2016-02-01,45351000,Metropolis,1,2,11,11
2016-02-01,45351000,Metropolis,2,2,8,
2016-02-01,45351000,Metropolis,2,3,4,4
2016-02-01,45351000,Shuka,1,1,8,
2016-02-01,45351000,Shuka,1,2,8,11
2016-02-01,45351000,Shuka,1,3,4,
2016-02-01,45351000,Shuka,2,2,8,8
2016-02-01,45352000,Himki,1,1,8,4
2016-02-01,45352000,Himki,1,2,11,11
2016-02-01,45352000,Himki,1,3,4,4
2016-02-01,45352000,Himki,2,1,4,
2016-02-01,45352000,Himki,2,2,11,11
2016-02-01,45352000,Himki,2,3,8,4
2016-02-01,45352000,Metropolis,1,1,4,
2016-02-01,45352000,Metropolis,1,2,19,11
2016-02-01,45352000,Metropolis,1,3,15,8
2016-02-01,45352000,Metropolis,2,2,11,
2016-02-01,45352000,Metropolis,2,3,4,
2016-02-01,45352000,Metropolis,2,4,8,4
2016-02-01,45352000,Shuka,1,1,4,
2016-02-01,45352000,Shuka,1,2,4,4
2016-02-01,45352000,Shuka,1,3,4,8
2016-02-01,45352000,Shuka,2,2,8,4
2016-02-01,45352000,Shuka,2,3,8,8
2016-02-01,45353000,Himki,1,2,4,8
2016-02-01,45353000,Himki,1,3,4,4
2016-02-01,45353000,Himki,1,4,8,11
2016-02-01,45353000,Himki,2,2,15,15
2016-02-01,45353000,Himki,2,3,8,11
2016-02-01,45353000,Metropolis,1,1,8,
2016-02-01,45353000,Metropolis,1,2,34,23
2016-02-01,45353000,Metropolis,1,3,4,8
2016-02-01,45353000,Metropolis,1,4,23,11
2016-02-01,45353000,Metropolis,2,1,11,11
2016-02-01,45353000,Metropolis,2,2,15,4
2016-02-01,45353000,Metropolis,2,3,15,
2016-02-01,45353000,Metropolis,2,4,8,
2016-02-01,45353000,Shuka,1,2,4,8
2016-02-01,45353000,Shuka,1,3,8,7
2016-02-01,45353000,Shuka,1,4,4,8
2016-02-01,45353000,Shuka,2,2,4,8
2016-02-01,45353000,Shuka,2,3,4,4
2016-02-01,45354000,Himki,1,1,4,4
2016-02-01,45354000,Himki,1,2,15,19
2016-02-01,45354000,Himki,1,3,4,
2016-02-01,45354000,Himki,1,4,4,8
2016-02-01,45354000,Himki,2,2,4,
2016-02-01,45354000,Himki,2,4,4,
2016-02-01,45354000,Metropolis,1,1,4,
2016-02-01,45354000,Metropolis,1,2,19,8
2016-02-01,45354000,Metropolis,1,3,11,4
2016-02-01,45354000,Metropolis,2,1,4,4
2016-02-01,45354000,Metropolis,2,2,19,8
2016-02-01,45354000,Metropolis,2,3,8,4
2016-02-01,45354000,Metropolis,2,4,8,4
2016-02-01,45354000,Shuka,1,2,8,
2016-02-01,45354000,Shuka,1,3,4,
2016-02-01,45354000,Shuka,1,4,8,4
2016-02-01,45354000,Shuka,2,4,4,
2016-02-01,45355000,Himki,1,2,23,23
2016-02-01,45355000,Himki,2,2,19,11
2016-02-01,45355000,Himki,2,3,4,4
2016-02-01,45355000,Metropolis,1,1,4,
2016-02-01,45355000,Metropolis,1,2,27,8
2016-02-01,45355000,Metropolis,1,3,11,11
2016-02-01,45355000,Metropolis,2,2,11,
2016-02-01,45355000,Shuka,1,2,4,4
2016-02-01,45355000,Shuka,2,3,4,4
2016-02-01,45356000,Himki,1,2,15,15
2016-02-01,45356000,Himki,2,2,11,11
2016-02-01,45356000,Metropolis,1,1,4,4
2016-02-01,45356000,Metropolis,1,2,11,4
2016-02-01,45356000,Metropolis,1,4,8,
2016-02-01,45356000,Metropolis,2,1,4,
2016-02-01,45356000,Metropolis,2,2,4,
2016-02-01,45356000,Shuka,2,2,8,8
2016-02-01,45356000,Shuka,2,4,4,
2016-02-01,45357000,Himki,1,2,4,11
2016-02-01,45357000,Himki,1,3,8,15
2016-02-01,45357000,Himki,1,4,4,4
2016-02-01,45357000,Himki,2,3,4,4
2016-02-01,45357000,Himki,2,4,4,
2016-02-01,45357000,Metropolis,1,2,11,23
2016-02-01,45357000,Metropolis,2,1,8,15
2016-02-01,45357000,Metropolis,2,2,19,19
2016-02-01,45357000,Metropolis,2,3,4,11
2016-02-01,45357000,Metropolis,2,4,8,11
2016-02-01,45357000,Shuka,1,1,4,8
2016-02-01,45357000,Shuka,1,2,4,4
2016-02-01,45357000,Shuka,2,2,11,19
2016-02-01,45357000,Shuka,2,3,4,4
2016-02-01,45358000,Himki,1,1,4,4
2016-02-01,45358000,Himki,1,2,11,11
2016-02-01,45358000,Himki,1,4,4,4
2016-02-01,45358000,Himki,2,1,4,4
2016-02-01,45358000,Himki,2,2,4,15
2016-02-01,45358000,Metropolis,1,1,11,
2016-02-01,45358000,Metropolis,1,2,15,11
2016-02-01,45358000,Metropolis,1,3,4,8
2016-02-01,45358000,Metropolis,1,4,8,8
2016-02-01,45358000,Metropolis,2,1,8,4
2016-02-01,45358000,Metropolis,2,2,4,8
2016-02-01,45358000,Metropolis,2,3,4,8
2016-02-01,45358000,Shuka,1,4,4,
2016-02-01,45358000,Shuka,2,1,4,4
2016-02-01,45358000,Shuka,2,2,4,4
2016-02-01,45358000,Shuka,2,3,4,8
2016-02-01,45359000,Himki,1,2,23,11
2016-02-01,45359000,Himki,1,3,15,15
2016-02-01,45359000,Himki,1,4,8,
2016-02-01,45359000,Himki,2,1,4,4
2016-02-01,45359000,Himki,2,2,19,19
2016-02-01,45359000,Himki,2,3,4,
2016-02-01,45359000,Metropolis,1,1,19,11
2016-02-01,45359000,Metropolis,1,2,30,8
2016-02-01,45359000,Metropolis,1,3,8,11
2016-02-01,45359000,Metropolis,1,4,4,4
2016-02-01,45359000,Metropolis,2,1,8,4
2016-02-01,45359000,Metropolis,2,2,42,15
2016-02-01,45359000,Metropolis,2,3,11,15
2016-02-01,45359000,Metropolis,2,4,4,11
2016-02-01,45359000,Shuka,1,1,8,4
2016-02-01,45359000,Shuka,1,2,8,11
2016-02-01,45359000,Shuka,1,3,11,4
2016-02-01,45359000,Shuka,2,2,8,
2016-02-01,45359000,Shuka,2,3,4,8
2016-02-01,45359000,Shuka,2,4,8,
2016-02-01,45360000,Himki,2,3,4,4
2016-02-01,45360000,Himki,2,4,4,
2016-02-01,45360000,Metropolis,1,2,4,
2016-02-01,45360000,Metropolis,2,4,4,
2016-02-01,45360000,Shuka,1,2,4,
2016-02-01,45360000,Shuka,2,2,4,
2016-02-01,45360000,Shuka,2,3,4,4
2016-02-01,45361000,Himki,1,2,8,11
2016-02-01,45361000,Metropolis,1,2,8,15
2016-02-01,45361000,Metropolis,2,1,4,11
2016-02-01,45361000,Metropolis,2,2,4,4
2016-02-01,45361000,Shuka,1,2,4,
2016-02-01,45361000,Shuka,1,3,4,
2016-02-01,45361000,Shuka,2,1,4,4
2016-02-01,45361000,Shuka,2,3,8,
2016-02-01,45362000,Himki,1,2,23,8
2016-02-01,45362000,Himki,1,3,8,
2016-02-01,45362000,Himki,2,1,4,4
2016-02-01,45362000,Himki,2,2,4,
2016-02-01,45362000,Himki,2,3,8,4
2016-02-01,45362000,Metropolis,1,1,8,4
2016-02-01,45362000,Metropolis,1,2,15,8
2016-02-01,45362000,Metropolis,1,3,4,
2016-02-01,45362000,Metropolis,1,4,8,4
2016-02-01,45362000,Metropolis,2,1,8,
2016-02-01,45362000,Metropolis,2,2,27,19
2016-02-01,45362000,Metropolis,2,3,8,4
2016-02-01,45362000,Metropolis,2,4,8,
2016-02-01,45362000,Shuka,1,3,4,4
2016-02-01,45362000,Shuka,2,2,8,4
2016-02-01,45362000,Shuka,2,3,8,
2016-02-01,45363000,Himki,1,2,8,11
2016-02-01,45363000,Himki,1,3,8,8
2016-02-01,45363000,Himki,2,2,11,4
2016-02-01,45363000,Himki,2,3,4,4
2016-02-01,45363000,Metropolis,1,1,4,
2016-02-01,45363000,Metropolis,1,2,8,
2016-02-01,45363000,Metropolis,1,3,4,4
2016-02-01,45363000,Metropolis,1,4,8,4
2016-02-01,45363000,Metropolis,2,2,15,
2016-02-01,45363000,Shuka,2,2,8,
2016-02-01,45364000,Himki,1,1,8,4
2016-02-01,45364000,Himki,1,2,4,4
2016-02-01,45364000,Himki,1,4,4,4
2016-02-01,45364000,Himki,2,3,4,
2016-02-01,45364000,Metropolis,1,1,4,8
2016-02-01,45364000,Metropolis,1,2,8,8
2016-02-01,45364000,Metropolis,1,3,8,4
2016-02-01,45364000,Metropolis,1,4,4,
2016-02-01,45364000,Metropolis,2,1,4,
2016-02-01,45364000,Metropolis,2,2,23,4
2016-02-01,45364000,Metropolis,2,3,4,
2016-02-01,45364000,Shuka,1,3,4,8
2016-02-01,45364000,Shuka,1,4,4,
2016-02-01,45364000,Shuka,2,1,4,4
2016-02-01,45365000,Himki,1,2,8,11
2016-02-01,45365000,Himki,1,3,11,11
2016-02-01,45365000,Himki,1,4,4,4
2016-02-01,45365000,Himki,2,2,4,4
2016-02-01,45365000,Himki,2,4,4,8
2016-02-01,45365000,Metropolis,1,3,4,
2016-02-01,45365000,Metropolis,2,1,8,11
2016-02-01,45365000,Shuka,1,2,4,11
2016-02-01,45365000,Shuka,1,3,4,4
2016-02-01,45365000,Shuka,1,4,11,11
2016-02-01,45365000,Shuka,2,3,4,8
2016-02-01,45366000,Himki,1,1,72,34
2016-02-01,45366000,Himki,1,2,258,163
2016-02-01,45366000,Himki,1,3,269,186
2016-02-01,45366000,Himki,1,4,76,61
2016-02-01,45366000,Himki,2,1,57,34
2016-02-01,45366000,Himki,2,2,190,140
2016-02-01,45366000,Himki,2,3,163,121
2016-02-01,45366000,Himki,2,4,102,68
2016-02-01,45366000,Metropolis,1,1,8,11
2016-02-01,45366000,Metropolis,1,2,4,
2016-02-01,45366000,Metropolis,1,3,11,11
2016-02-01,45366000,Metropolis,2,1,11,8
2016-02-01,45366000,Metropolis,2,2,15,4
2016-02-01,45366000,Metropolis,2,4,11,4
2016-02-01,45366000,Shuka,1,1,4,
2016-02-01,45366000,Shuka,1,2,34,8
2016-02-01,45366000,Shuka,1,3,23,11
2016-02-01,45366000,Shuka,1,4,8,7
2016-02-01,45366000,Shuka,2,2,27,8
2016-02-01,45366000,Shuka,2,3,11,11
2016-02-01,45366000,Shuka,2,4,11,
2016-02-01,45367000,Himki,1,1,11,11
2016-02-01,45367000,Himki,1,2,49,27
2016-02-01,45367000,Himki,1,3,38,15
2016-02-01,45367000,Himki,1,4,11,4
2016-02-01,45367000,Himki,2,1,4,4
2016-02-01,45367000,Himki,2,2,42,23
2016-02-01,45367000,Himki,2,3,27,30
2016-02-01,45367000,Himki,2,4,11,8
2016-02-01,45367000,Metropolis,1,1,8,8
2016-02-01,45367000,Metropolis,1,2,27,4
2016-02-01,45367000,Metropolis,1,3,11,4
2016-02-01,45367000,Metropolis,1,4,11,4
2016-02-01,45367000,Metropolis,2,1,11,4
2016-02-01,45367000,Metropolis,2,2,30,8
2016-02-01,45367000,Metropolis,2,3,19,11
2016-02-01,45367000,Metropolis,2,4,4,4
2016-02-01,45367000,Shuka,1,1,19,11
2016-02-01,45367000,Shuka,1,2,114,19
2016-02-01,45367000,Shuka,1,3,34,27
2016-02-01,45367000,Shuka,1,4,27,4
2016-02-01,45367000,Shuka,2,1,19,15
2016-02-01,45367000,Shuka,2,2,91,27
2016-02-01,45367000,Shuka,2,3,57,27
2016-02-01,45367000,Shuka,2,4,27,11
2016-02-01,45368000,Himki,1,2,15,19
2016-02-01,45368000,Himki,1,3,4,11
2016-02-01,45368000,Himki,1,4,4,
2016-02-01,45368000,Himki,2,2,11,11
2016-02-01,45368000,Himki,2,3,8,11
2016-02-01,45368000,Himki,2,4,4,4
2016-02-01,45368000,Metropolis,1,1,8,8
2016-02-01,45368000,Metropolis,1,2,42,42
2016-02-01,45368000,Metropolis,1,3,30,30
2016-02-01,45368000,Metropolis,1,4,8,19
2016-02-01,45368000,Metropolis,2,1,15,15
2016-02-01,45368000,Metropolis,2,2,34,30
2016-02-01,45368000,Metropolis,2,3,27,8
2016-02-01,45368000,Metropolis,2,4,4,4
2016-02-01,45368000,Shuka,1,1,42,27
2016-02-01,45368000,Shuka,1,2,159,190
2016-02-01,45368000,Shuka,1,3,91,91
2016-02-01,45368000,Shuka,1,4,61,72
2016-02-01,45368000,Shuka,2,1,49,41
2016-02-01,45368000,Shuka,2,2,197,163
2016-02-01,45368000,Shuka,2,3,137,114
2016-02-01,45368000,Shuka,2,4,80,80
2016-02-01,45369000,Himki,1,1,30,27
2016-02-01,45369000,Himki,1,2,83,61
2016-02-01,45369000,Himki,1,3,38,42
2016-02-01,45369000,Himki,1,4,27,11
2016-02-01,45369000,Himki,2,1,34,19
2016-02-01,45369000,Himki,2,2,83,68
2016-02-01,45369000,Himki,2,3,42,46
2016-02-01,45369000,Himki,2,4,23,19
2016-02-01,45369000,Metropolis,1,1,19,8
2016-02-01,45369000,Metropolis,1,2,15,
2016-02-01,45369000,Metropolis,1,3,4,8
2016-02-01,45369000,Metropolis,2,1,4,4
2016-02-01,45369000,Metropolis,2,2,8,8
2016-02-01,45369000,Metropolis,2,3,4,4
2016-02-01,45369000,Metropolis,2,4,4,
2016-02-01,45369000,Shuka,1,1,46,27
2016-02-01,45369000,Shuka,1,2,182,76
2016-02-01,45369000,Shuka,1,3,99,49
2016-02-01,45369000,Shuka,1,4,42,23
2016-02-01,45369000,Shuka,2,1,46,27
2016-02-01,45369000,Shuka,2,2,209,117
2016-02-01,45369000,Shuka,2,3,102,42
2016-02-01,45369000,Shuka,2,4,87,23
2016-02-01,45370000,Himki,1,2,30,19
2016-02-01,45370000,Himki,1,3,23,19
2016-02-01,45370000,Himki,2,1,4,
2016-02-01,45370000,Himki,2,2,15,11
2016-02-01,45370000,Himki,2,3,19,8
2016-02-01,45370000,Metropolis,1,1,4,
2016-02-01,45370000,Metropolis,1,2,46,23
2016-02-01,45370000,Metropolis,1,3,15,11
2016-02-01,45370000,Metropolis,1,4,8,4
2016-02-01,45370000,Metropolis,2,1,23,8
2016-02-01,45370000,Metropolis,2,2,23,11
2016-02-01,45370000,Metropolis,2,3,8,11
2016-02-01,45370000,Metropolis,2,4,4,4
2016-02-01,45370000,Shuka,1,1,57,46
2016-02-01,45370000,Shuka,1,2,262,159
2016-02-01,45370000,Shuka,1,3,152,95
2016-02-01,45370000,Shuka,1,4,38,61
2016-02-01,45370000,Shuka,2,1,87,72
2016-02-01,45370000,Shuka,2,2,228,156
2016-02-01,45370000,Shuka,2,3,201,118
2016-02-01,45370000,Shuka,2,4,61,38
2016-02-01,45371000,Himki,1,2,19,27
2016-02-01,45371000,Himki,1,3,11,11
2016-02-01,45371000,Himki,1,4,27,27
2016-02-01,45371000,Himki,2,2,27,19
2016-02-01,45371000,Himki,2,3,15,15
2016-02-01,45371000,Himki,2,4,15,4
2016-02-01,45371000,Metropolis,1,1,11,8
2016-02-01,45371000,Metropolis,1,2,30,15
2016-02-01,45371000,Metropolis,1,3,34,19
2016-02-01,45371000,Metropolis,1,4,27,19
2016-02-01,45371000,Metropolis,2,1,4,8
2016-02-01,45371000,Metropolis,2,2,34,23
2016-02-01,45371000,Metropolis,2,3,8,8
2016-02-01,45371000,Metropolis,2,4,11,8
2016-02-01,45371000,Shuka,1,1,65,72
2016-02-01,45371000,Shuka,1,2,152,194
2016-02-01,45371000,Shuka,1,3,99,118
2016-02-01,45371000,Shuka,1,4,68,34
2016-02-01,45371000,Shuka,2,1,34,46
2016-02-01,45371000,Shuka,2,2,152,167
2016-02-01,45371000,Shuka,2,3,110,83
2016-02-01,45371000,Shuka,2,4,49,46
2016-02-01,45372000,Himki,1,1,8,8
2016-02-01,45372000,Himki,1,2,38,34
2016-02-01,45372000,Himki,1,3,11,19
2016-02-01,45372000,Himki,1,4,8,8
2016-02-01,45372000,Himki,2,1,4,
2016-02-01,45372000,Himki,2,2,19,30
2016-02-01,45372000,Himki,2,3,4,8
2016-02-01,45372000,Himki,2,4,4,
2016-02-01,45372000,Metropolis,1,1,15,
2016-02-01,45372000,Metropolis,1,2,30,37
2016-02-01,45372000,Metropolis,1,3,34,30
2016-02-01,45372000,Metropolis,1,4,4,4
2016-02-01,45372000,Metropolis,2,1,4,4
2016-02-01,45372000,Metropolis,2,2,46,30
2016-02-01,45372000,Metropolis,2,3,8,27
2016-02-01,45372000,Metropolis,2,4,19,8
2016-02-01,45372000,Shuka,1,1,106,102
2016-02-01,45372000,Shuka,1,2,478,649
