dt,hour,tid,gender,age,customers_cnt
2016-02-02,6,Himki,1,4,42
2016-02-02,6,Himki,2,1,61
2016-02-02,6,Himki,2,2,163
2016-02-02,6,Himki,2,3,107
2016-02-02,6,Himki,2,4,60
2016-02-02,6,Metropolis,1,1,72
2016-02-02,6,Metropolis,1,2,377
2016-02-02,6,Metropolis,1,3,124
2016-02-02,6,Metropolis,1,4,72
2016-02-02,6,Metropolis,2,1,110
2016-02-02,6,Metropolis,2,2,417
2016-02-02,6,Metropolis,2,3,99
2016-02-02,6,Metropolis,2,4,61
2016-02-02,6,Shuka,1,1,38
2016-02-02,6,Shuka,1,2,311
2016-02-02,6,Shuka,1,3,148
2016-02-02,6,Shuka,1,4,83
2016-02-02,6,Shuka,2,1,87
2016-02-02,6,Shuka,2,2,308
2016-02-02,6,Shuka,2,3,136
2016-02-02,6,Shuka,2,4,99
2016-02-02,7,Himki,1,1,53
2016-02-02,7,Himki,1,2,293
2016-02-02,7,Himki,1,3,158
2016-02-02,7,Himki,1,4,87
2016-02-02,7,Himki,2,1,48
2016-02-02,7,Himki,2,2,171
2016-02-02,7,Himki,2,3,182
2016-02-02,7,Himki,2,4,80
2016-02-02,7,Metropolis,1,1,80
2016-02-02,7,Metropolis,1,2,620
2016-02-02,7,Metropolis,1,3,187
2016-02-02,7,Metropolis,1,4,53
2016-02-02,7,Metropolis,2,1,125
2016-02-02,7,Metropolis,2,2,607
2016-02-02,7,Metropolis,2,3,129
2016-02-02,7,Metropolis,2,4,27
2016-02-02,7,Shuka,1,1,49
2016-02-02,7,Shuka,1,2,257
2016-02-02,7,Shuka,1,3,118
2016-02-02,7,Shuka,1,4,72
2016-02-02,7,Shuka,2,1,38
2016-02-02,7,Shuka,2,2,186
2016-02-02,7,Shuka,2,3,151
2016-02-02,7,Shuka,2,4,99
2016-02-02,8,Himki,1,1,49
2016-02-02,8,Himki,1,2,315
2016-02-02,8,Himki,1,3,260
2016-02-02,8,Himki,1,4,134
2016-02-02,8,Himki,2,1,57
2016-02-02,8,Himki,2,2,285
2016-02-02,8,Himki,2,3,177
2016-02-02,8,Himki,2,4,80
2016-02-02,8,Metropolis,1,1,80
2016-02-02,8,Metropolis,1,2,616
2016-02-02,8,Metropolis,1,3,180
2016-02-02,8,Metropolis,1,4,122
2016-02-02,8,Metropolis,2,1,159
2016-02-02,8,Metropolis,2,2,570
2016-02-02,8,Metropolis,2,3,152
2016-02-02,8,Metropolis,2,4,91
2016-02-02,8,Shuka,1,1,38
2016-02-02,8,Shuka,1,2,204
2016-02-02,8,Shuka,1,3,124
2016-02-02,8,Shuka,1,4,65
2016-02-02,8,Shuka,2,1,46
2016-02-02,8,Shuka,2,2,197
2016-02-02,8,Shuka,2,3,117
2016-02-02,8,Shuka,2,4,91
2016-02-02,9,Himki,1,1,80
2016-02-02,9,Himki,1,2,419
2016-02-02,9,Himki,1,3,235
2016-02-02,9,Himki,1,4,156
2016-02-02,9,Himki,2,1,69
2016-02-02,9,Himki,2,2,345
2016-02-02,9,Himki,2,3,203
2016-02-02,9,Himki,2,4,168
2016-02-02,9,Metropolis,1,1,175
2016-02-02,9,Metropolis,1,2,733
2016-02-02,9,Metropolis,1,3,340
2016-02-02,9,Metropolis,1,4,154
2016-02-02,9,Metropolis,2,1,231
2016-02-02,9,Metropolis,2,2,740
2016-02-02,9,Metropolis,2,3,196
2016-02-02,9,Metropolis,2,4,61
2016-02-02,9,Shuka,1,1,80
2016-02-02,9,Shuka,1,2,211
2016-02-02,9,Shuka,1,3,140
2016-02-02,9,Shuka,1,4,79
2016-02-02,9,Shuka,2,1,68
2016-02-02,9,Shuka,2,2,195
2016-02-02,9,Shuka,2,3,106
2016-02-02,9,Shuka,2,4,53
2016-02-02,10,Himki,1,1,106
2016-02-02,10,Himki,1,2,459
2016-02-02,10,Himki,1,3,297
2016-02-02,10,Himki,1,4,148
2016-02-02,10,Himki,2,1,76
2016-02-02,10,Himki,2,2,368
2016-02-02,10,Himki,2,3,209
2016-02-02,10,Himki,2,4,129
2016-02-02,10,Metropolis,1,1,150
2016-02-02,10,Metropolis,1,2,793
2016-02-02,10,Metropolis,1,3,328
2016-02-02,10,Metropolis,1,4,130
2016-02-02,10,Metropolis,2,1,288
2016-02-02,10,Metropolis,2,2,829
2016-02-02,10,Metropolis,2,3,259
2016-02-02,10,Metropolis,2,4,86
2016-02-02,10,Shuka,1,1,38
2016-02-02,10,Shuka,1,2,152
2016-02-02,10,Shuka,1,3,114
2016-02-02,10,Shuka,1,4,76
2016-02-02,10,Shuka,2,1,46
2016-02-02,10,Shuka,2,2,220
2016-02-02,10,Shuka,2,3,121
2016-02-02,10,Shuka,2,4,80
2016-02-02,11,Himki,1,1,113
2016-02-02,11,Himki,1,2,541
2016-02-02,11,Himki,1,3,314
2016-02-02,11,Himki,1,4,140
2016-02-02,11,Himki,2,1,91
2016-02-02,11,Himki,2,2,444
2016-02-02,11,Himki,2,3,323
2016-02-02,11,Himki,2,4,118
2016-02-02,11,Metropolis,1,1,186
2016-02-02,11,Metropolis,1,2,813
2016-02-02,11,Metropolis,1,3,345
2016-02-02,11,Metropolis,1,4,129
2016-02-02,11,Metropolis,2,1,328
2016-02-02,11,Metropolis,2,2,802
2016-02-02,11,Metropolis,2,3,279
2016-02-02,11,Metropolis,2,4,142
2016-02-02,11,Shuka,1,1,68
2016-02-02,11,Shuka,1,2,197
2016-02-02,11,Shuka,1,3,151
2016-02-02,11,Shuka,1,4,61
2016-02-02,11,Shuka,2,1,46
2016-02-02,11,Shuka,2,2,219
2016-02-02,11,Shuka,2,3,134
2016-02-02,11,Shuka,2,4,81
2016-02-02,12,Himki,1,1,118
2016-02-02,12,Himki,1,2,443
2016-02-02,12,Himki,1,3,285
2016-02-02,12,Himki,1,4,167
2016-02-02,12,Himki,2,1,94
2016-02-02,12,Himki,2,2,415
2016-02-02,12,Himki,2,3,259
2016-02-02,12,Himki,2,4,102
2016-02-02,12,Metropolis,1,1,244
2016-02-02,12,Metropolis,1,2,724
2016-02-02,12,Metropolis,1,3,394
2016-02-02,12,Metropolis,1,4,145
2016-02-02,12,Metropolis,2,1,245
2016-02-02,12,Metropolis,2,2,685
2016-02-02,12,Metropolis,2,3,306
2016-02-02,12,Metropolis,2,4,129
2016-02-02,12,Shuka,1,1,53
2016-02-02,12,Shuka,1,2,223
2016-02-02,12,Shuka,1,3,139
2016-02-02,12,Shuka,1,4,33
2016-02-02,12,Shuka,2,1,49
2016-02-02,12,Shuka,2,2,203
2016-02-02,12,Shuka,2,3,174
2016-02-02,12,Shuka,2,4,89
2016-02-02,13,Himki,1,1,87
2016-02-02,13,Himki,1,2,472
2016-02-02,13,Himki,1,3,316
2016-02-02,13,Himki,1,4,70
2016-02-02,13,Himki,2,1,132
2016-02-02,13,Himki,2,2,432
2016-02-02,13,Himki,2,3,273
2016-02-02,13,Himki,2,4,167
2016-02-02,13,Metropolis,1,1,225
2016-02-02,13,Metropolis,1,2,868
2016-02-02,13,Metropolis,1,3,397
2016-02-02,13,Metropolis,1,4,161
2016-02-02,13,Metropolis,2,1,334
2016-02-02,13,Metropolis,2,2,737
2016-02-02,13,Metropolis,2,3,268
2016-02-02,13,Metropolis,2,4,131
2016-02-02,13,Shuka,1,1,72
2016-02-02,13,Shuka,1,2,256
2016-02-02,13,Shuka,1,3,172
2016-02-02,13,Shuka,1,4,83
2016-02-02,13,Shuka,2,1,34
2016-02-02,13,Shuka,2,2,295
2016-02-02,13,Shuka,2,3,156
2016-02-02,13,Shuka,2,4,105
2016-02-02,14,Himki,1,1,109
2016-02-02,14,Himki,1,2,533
2016-02-02,14,Himki,1,3,282
2016-02-02,14,Himki,1,4,129
2016-02-02,14,Himki,2,1,90
2016-02-02,14,Himki,2,2,331
2016-02-02,14,Himki,2,3,257
2016-02-02,14,Himki,2,4,131
2016-02-02,14,Metropolis,1,1,193
2016-02-02,14,Metropolis,1,2,759
2016-02-02,14,Metropolis,1,3,298
2016-02-02,14,Metropolis,1,4,200
2016-02-02,14,Metropolis,2,1,283
2016-02-02,14,Metropolis,2,2,720
2016-02-02,14,Metropolis,2,3,319
2016-02-02,14,Metropolis,2,4,130
2016-02-02,14,Shuka,1,1,72
2016-02-02,14,Shuka,1,2,365
2016-02-02,14,Shuka,1,3,167
2016-02-02,14,Shuka,1,4,109
2016-02-02,14,Shuka,2,1,80
2016-02-02,14,Shuka,2,2,267
2016-02-02,14,Shuka,2,3,156
2016-02-02,14,Shuka,2,4,140
2016-02-02,15,Himki,1,1,64
2016-02-02,15,Himki,1,2,386
2016-02-02,15,Himki,1,3,233
2016-02-02,15,Himki,1,4,106
2016-02-02,15,Himki,2,1,102
2016-02-02,15,Himki,2,2,358
2016-02-02,15,Himki,2,3,246
2016-02-02,15,Himki,2,4,98
2016-02-02,15,Metropolis,1,1,226
2016-02-02,15,Metropolis,1,2,736
2016-02-02,15,Metropolis,1,3,323
2016-02-02,15,Metropolis,1,4,184
2016-02-02,15,Metropolis,2,1,263
2016-02-02,15,Metropolis,2,2,670
2016-02-02,15,Metropolis,2,3,273
2016-02-02,15,Metropolis,2,4,104
2016-02-02,15,Shuka,1,1,109
2016-02-02,15,Shuka,1,2,495
2016-02-02,15,Shuka,1,3,243
2016-02-02,15,Shuka,1,4,100
2016-02-02,15,Shuka,2,1,139
2016-02-02,15,Shuka,2,2,448
2016-02-02,15,Shuka,2,3,247
2016-02-02,15,Shuka,2,4,182
2016-02-02,16,Himki,1,1,156
2016-02-02,16,Himki,1,2,604
2016-02-02,16,Himki,1,3,206
2016-02-02,16,Himki,1,4,126
2016-02-02,16,Himki,2,1,90
2016-02-02,16,Himki,2,2,342
2016-02-02,16,Himki,2,3,189
2016-02-02,16,Himki,2,4,86
2016-02-02,16,Metropolis,1,1,224
2016-02-02,16,Metropolis,1,2,743
2016-02-02,16,Metropolis,1,3,282
2016-02-02,16,Metropolis,1,4,140
2016-02-02,16,Metropolis,2,1,244
2016-02-02,16,Metropolis,2,2,614
2016-02-02,16,Metropolis,2,3,281
2016-02-02,16,Metropolis,2,4,151
2016-02-02,16,Shuka,1,1,53
2016-02-02,16,Shuka,1,2,444
2016-02-02,16,Shuka,1,3,241
2016-02-02,16,Shuka,1,4,109
2016-02-02,16,Shuka,2,1,79
2016-02-02,16,Shuka,2,2,433
2016-02-02,16,Shuka,2,3,201
2016-02-02,16,Shuka,2,4,136
2016-02-02,17,Himki,1,1,129
2016-02-02,17,Himki,1,2,541
2016-02-02,17,Himki,1,3,330
2016-02-02,17,Himki,1,4,116
2016-02-02,17,Himki,2,1,90
2016-02-02,17,Himki,2,2,359
2016-02-02,17,Himki,2,3,188
2016-02-02,17,Himki,2,4,131
2016-02-02,17,Metropolis,1,1,220
2016-02-02,17,Metropolis,1,2,655
2016-02-02,17,Metropolis,1,3,231
2016-02-02,17,Metropolis,1,4,151
2016-02-02,17,Metropolis,2,1,237
2016-02-02,17,Metropolis,2,2,556
2016-02-02,17,Metropolis,2,3,224
2016-02-02,17,Metropolis,2,4,117
2016-02-02,17,Shuka,1,1,84
2016-02-02,17,Shuka,1,2,328
2016-02-02,17,Shuka,1,3,171
2016-02-02,17,Shuka,1,4,61
2016-02-02,17,Shuka,2,1,121
2016-02-02,17,Shuka,2,2,310
2016-02-02,17,Shuka,2,3,182
2016-02-02,17,Shuka,2,4,98
2016-02-02,18,Himki,1,1,95
2016-02-02,18,Himki,1,2,464
2016-02-02,18,Himki,1,3,223
2016-02-02,18,Himki,1,4,91
2016-02-02,18,Himki,2,1,66
2016-02-02,18,Himki,2,2,294
2016-02-02,18,Himki,2,3,156
2016-02-02,18,Himki,2,4,120
2016-02-02,18,Metropolis,1,1,167
2016-02-02,18,Metropolis,1,2,520
2016-02-02,18,Metropolis,1,3,180
2016-02-02,18,Metropolis,1,4,95
2016-02-02,18,Metropolis,2,1,186
2016-02-02,18,Metropolis,2,2,382
2016-02-02,18,Metropolis,2,3,229
2016-02-02,18,Metropolis,2,4,95
2016-02-02,18,Shuka,1,1,49
2016-02-02,18,Shuka,1,2,210
2016-02-02,18,Shuka,1,3,95
2016-02-02,18,Shuka,1,4,68
2016-02-02,18,Shuka,2,1,65
2016-02-02,18,Shuka,2,2,331
2016-02-02,18,Shuka,2,3,171
2016-02-02,18,Shuka,2,4,63
2016-02-02,19,Himki,1,1,101
2016-02-02,19,Himki,1,2,328
2016-02-02,19,Himki,1,3,171
2016-02-02,19,Himki,1,4,45
2016-02-02,19,Himki,2,1,76
2016-02-02,19,Himki,2,2,183
2016-02-02,19,Himki,2,3,135
2016-02-02,19,Himki,2,4,66
2016-02-02,19,Metropolis,1,1,99
2016-02-02,19,Metropolis,1,2,409
2016-02-02,19,Metropolis,1,3,125
2016-02-02,19,Metropolis,1,4,53
2016-02-02,19,Metropolis,2,1,143
2016-02-02,19,Metropolis,2,2,243
2016-02-02,19,Metropolis,2,3,95
2016-02-02,19,Metropolis,2,4,57
2016-02-02,19,Shuka,1,1,56
2016-02-02,19,Shuka,1,2,152
2016-02-02,19,Shuka,1,3,64
2016-02-02,19,Shuka,1,4,42
2016-02-02,19,Shuka,2,1,27
2016-02-02,19,Shuka,2,2,182
2016-02-02,19,Shuka,2,3,57
2016-02-02,19,Shuka,2,4,23
2016-02-02,20,Himki,1,1,49
2016-02-02,20,Himki,1,2,155
2016-02-02,20,Himki,1,3,117
2016-02-02,20,Himki,1,4,23
2016-02-02,20,Himki,2,1,26
2016-02-02,20,Himki,2,2,107
2016-02-02,20,Himki,2,3,41
2016-02-02,20,Himki,2,4,42
2016-02-02,20,Metropolis,1,1,53
2016-02-02,20,Metropolis,1,2,160
2016-02-02,20,Metropolis,1,3,56
2016-02-02,20,Metropolis,1,4,45
2016-02-02,20,Metropolis,2,1,76
2016-02-02,20,Metropolis,2,2,82
2016-02-02,20,Metropolis,2,3,30
2016-02-02,20,Metropolis,2,4,30
2016-02-02,20,Shuka,1,1,11
2016-02-02,20,Shuka,1,2,82
2016-02-02,20,Shuka,1,3,34
2016-02-02,20,Shuka,1,4,4
2016-02-02,20,Shuka,2,1,4
2016-02-02,20,Shuka,2,2,45
2016-02-02,20,Shuka,2,3,26
2016-02-02,20,Shuka,2,4,26
2016-02-02,21,Himki,1,1,15
2016-02-02,21,Himki,1,2,82
2016-02-02,21,Himki,1,3,49
2016-02-02,21,Himki,1,4,4
2016-02-02,21,Himki,2,1,11
2016-02-02,21,Himki,2,2,49
2016-02-02,21,Himki,2,3,8
2016-02-02,21,Himki,2,4,38
2016-02-02,21,Metropolis,1,1,41
2016-02-02,21,Metropolis,1,2,87
2016-02-02,21,Metropolis,1,3,23
2016-02-02,21,Metropolis,1,4,30
2016-02-02,21,Metropolis,2,1,27
2016-02-02,21,Metropolis,2,2,53
2016-02-02,21,Metropolis,2,3,15
2016-02-02,21,Metropolis,2,4,15
2016-02-02,21,Shuka,1,1,11
2016-02-02,21,Shuka,1,2,56
2016-02-02,21,Shuka,1,3,46
2016-02-02,21,Shuka,1,4,23
2016-02-02,21,Shuka,2,1,15
2016-02-02,21,Shuka,2,2,23
2016-02-02,21,Shuka,2,3,22
2016-02-02,21,Shuka,2,4,8
2016-02-02,22,Himki,1,1,27
2016-02-02,22,Himki,1,2,53
2016-02-02,22,Himki,1,3,19
2016-02-02,22,Himki,1,4,19
2016-02-02,22,Himki,2,1,8
2016-02-02,22,Himki,2,2,27
2016-02-02,22,Himki,2,3,11
2016-02-02,22,Himki,2,4,8
2016-02-02,22,Metropolis,1,1,53
2016-02-02,22,Metropolis,1,2,45
2016-02-02,22,Metropolis,1,3,23
2016-02-02,22,Metropolis,2,1,11
2016-02-02,22,Metropolis,2,2,26
2016-02-02,22,Metropolis,2,3,11
2016-02-02,22,Metropolis,2,4,19
2016-02-02,22,Shuka,1,1,11
2016-02-02,22,Shuka,1,2,15
2016-02-02,22,Shuka,1,4,8
2016-02-02,22,Shuka,2,1,8
2016-02-02,22,Shuka,2,2,11
2016-02-02,23,Himki,1,1,38
2016-02-02,23,Himki,1,2,60
2016-02-02,23,Himki,1,3,30
2016-02-02,23,Himki,1,4,52
2016-02-02,23,Himki,2,1,7
2016-02-02,23,Himki,2,2,27
2016-02-02,23,Himki,2,3,19
2016-02-02,23,Himki,2,4,15
2016-02-02,23,Metropolis,1,1,38
2016-02-02,23,Metropolis,1,2,42
2016-02-02,23,Metropolis,1,3,11
2016-02-02,23,Metropolis,1,4,11
2016-02-02,23,Metropolis,2,1,26
2016-02-02,23,Metropolis,2,2,11
2016-02-02,23,Metropolis,2,3,30
2016-02-02,23,Metropolis,2,4,22
2016-02-02,23,Shuka,1,2,4
2016-02-02,23,Shuka,1,3,11
2016-02-02,23,Shuka,2,1,4
2016-02-02,23,Shuka,2,2,8
2016-02-02,23,Shuka,2,3,11
2016-02-03,0,Himki,1,1,11
2016-02-03,0,Himki,1,2,44
2016-02-03,0,Himki,1,3,8
2016-02-03,0,Himki,1,4,4
2016-02-03,0,Himki,2,2,11
2016-02-03,0,Himki,2,3,7
2016-02-03,0,Himki,2,4,4
2016-02-03,0,Metropolis,1,1,4
2016-02-03,0,Metropolis,1,2,19
2016-02-03,0,Metropolis,1,3,19
2016-02-03,0,Metropolis,1,4,4
2016-02-03,0,Metropolis,2,1,4
2016-02-03,0,Metropolis,2,2,15
2016-02-03,0,Metropolis,2,3,15
2016-02-03,0,Shuka,1,2,18
2016-02-03,0,Shuka,1,3,11
2016-02-03,0,Shuka,2,1,4
2016-02-03,0,Shuka,2,2,15
2016-02-03,0,Shuka,2,3,4
2016-02-03,0,Shuka,2,4,4
2016-02-03,1,Himki,1,1,15
2016-02-03,1,Himki,1,2,38
2016-02-03,1,Himki,1,3,30
2016-02-03,1,Himki,1,4,4
2016-02-03,1,Himki,2,1,4
2016-02-03,1,Himki,2,2,4
2016-02-03,1,Himki,2,3,5
2016-02-03,1,Himki,2,4,8
2016-02-03,1,Metropolis,1,1,4
2016-02-03,1,Metropolis,1,2,26
2016-02-03,1,Metropolis,1,3,8
2016-02-03,1,Metropolis,1,4,4
2016-02-03,1,Metropolis,2,1,4
2016-02-03,1,Metropolis,2,2,7
2016-02-03,1,Metropolis,2,3,11
2016-02-03,1,Shuka,1,1,4
2016-02-03,1,Shuka,1,2,26
2016-02-03,1,Shuka,1,3,4
2016-02-03,1,Shuka,1,4,4
2016-02-03,1,Shuka,2,2,9
2016-02-03,1,Shuka,2,4,4
2016-02-03,2,Himki,1,1,15
2016-02-03,2,Himki,1,2,48
2016-02-03,2,Himki,1,3,11
2016-02-03,2,Himki,1,4,11
2016-02-03,2,Himki,2,1,4
2016-02-03,2,Himki,2,2,22
2016-02-03,2,Himki,2,3,4
2016-02-03,2,Himki,2,4,4
2016-02-03,2,Metropolis,1,1,15
2016-02-03,2,Metropolis,1,2,34
2016-02-03,2,Metropolis,1,3,8
2016-02-03,2,Metropolis,1,4,11
2016-02-03,2,Metropolis,2,1,11
2016-02-03,2,Metropolis,2,2,11
2016-02-03,2,Metropolis,2,3,8
2016-02-03,2,Metropolis,2,4,4
2016-02-03,2,Shuka,1,1,8
2016-02-03,2,Shuka,1,2,23
2016-02-03,2,Shuka,1,3,4
2016-02-03,2,Shuka,1,4,4
2016-02-03,2,Shuka,2,1,4
2016-02-03,2,Shuka,2,2,19
2016-02-03,3,Himki,1,1,15
2016-02-03,3,Himki,1,2,61
2016-02-03,3,Himki,1,3,38
2016-02-03,3,Himki,1,4,4
2016-02-03,3,Himki,2,1,4
2016-02-03,3,Himki,2,2,8
2016-02-03,3,Himki,2,3,15
2016-02-03,3,Himki,2,4,11
2016-02-03,3,Metropolis,1,1,8
2016-02-03,3,Metropolis,1,2,56
2016-02-03,3,Metropolis,1,3,19
2016-02-03,3,Metropolis,1,4,11
2016-02-03,3,Metropolis,2,1,8
2016-02-03,3,Metropolis,2,2,11
2016-02-03,3,Metropolis,2,3,8
2016-02-03,3,Shuka,1,1,4
2016-02-03,3,Shuka,1,2,75
2016-02-03,3,Shuka,1,3,39
2016-02-03,3,Shuka,1,4,26
2016-02-03,3,Shuka,2,1,27
2016-02-03,3,Shuka,2,2,38
2016-02-03,3,Shuka,2,3,34
2016-02-03,3,Shuka,2,4,15
2016-02-03,4,Himki,1,1,39
2016-02-03,4,Himki,1,2,53
2016-02-03,4,Himki,1,3,40
2016-02-03,4,Himki,1,4,23
2016-02-03,4,Himki,2,1,15
2016-02-03,4,Himki,2,2,49
2016-02-03,4,Himki,2,3,19
2016-02-03,4,Himki,2,4,11
2016-02-03,4,Metropolis,1,1,27
2016-02-03,4,Metropolis,1,2,57
2016-02-03,4,Metropolis,1,3,38
2016-02-03,4,Metropolis,1,4,11
2016-02-03,4,Metropolis,2,1,11
2016-02-03,4,Metropolis,2,2,71
2016-02-03,4,Metropolis,2,3,27
2016-02-03,4,Metropolis,2,4,15
2016-02-03,4,Shuka,1,1,27
2016-02-03,4,Shuka,1,2,196
2016-02-03,4,Shuka,1,3,135
2016-02-03,4,Shuka,1,4,68
2016-02-03,4,Shuka,2,1,11
2016-02-03,4,Shuka,2,2,163
2016-02-03,4,Shuka,2,3,102
2016-02-03,4,Shuka,2,4,61
2016-02-03,5,Himki,1,1,26
2016-02-03,5,Himki,1,2,110
2016-02-03,5,Himki,1,3,83
2016-02-03,5,Himki,1,4,19
2016-02-03,5,Himki,2,1,19
2016-02-03,5,Himki,2,2,83
2016-02-03,5,Himki,2,3,31
2016-02-03,5,Himki,2,4,27
2016-02-03,5,Metropolis,1,1,34
2016-02-03,5,Metropolis,1,2,167
2016-02-03,5,Metropolis,1,3,76
2016-02-03,5,Metropolis,1,4,54
2016-02-03,5,Metropolis,2,1,61
2016-02-03,5,Metropolis,2,2,174
2016-02-03,5,Metropolis,2,3,65
2016-02-03,5,Metropolis,2,4,11
2016-02-03,5,Shuka,1,1,76
2016-02-03,5,Shuka,1,2,374
2016-02-03,5,Shuka,1,3,231
2016-02-03,5,Shuka,1,4,110
2016-02-03,5,Shuka,2,1,102
2016-02-03,5,Shuka,2,2,394
2016-02-03,5,Shuka,2,3,202
2016-02-03,5,Shuka,2,4,144
2016-02-03,6,Himki,1,1,68
2016-02-03,6,Himki,1,2,174
2016-02-03,6,Himki,1,3,106
2016-02-03,6,Himki,1,4,46
2016-02-03,6,Himki,2,1,46
2016-02-03,6,Himki,2,2,166
2016-02-03,6,Himki,2,3,68
2016-02-03,6,Himki,2,4,45
2016-02-03,6,Metropolis,1,1,83
2016-02-03,6,Metropolis,1,2,325
2016-02-03,6,Metropolis,1,3,117
2016-02-03,6,Metropolis,1,4,72
2016-02-03,6,Metropolis,2,1,99
2016-02-03,6,Metropolis,2,2,357
2016-02-03,6,Metropolis,2,3,87
2016-02-03,6,Metropolis,2,4,46
2016-02-03,6,Shuka,1,1,57
2016-02-03,6,Shuka,1,2,262
2016-02-03,6,Shuka,1,3,99
2016-02-03,6,Shuka,1,4,102
2016-02-03,6,Shuka,2,1,65
2016-02-03,6,Shuka,2,2,289
2016-02-03,6,Shuka,2,3,115
2016-02-03,6,Shuka,2,4,97
2016-02-03,7,Himki,1,1,59
2016-02-03,7,Himki,1,2,298
2016-02-03,7,Himki,1,3,195
2016-02-03,7,Himki,1,4,94
2016-02-03,7,Himki,2,1,53
2016-02-03,7,Himki,2,2,210
2016-02-03,7,Himki,2,3,151
2016-02-03,7,Himki,2,4,102
2016-02-03,7,Metropolis,1,1,96
2016-02-03,7,Metropolis,1,2,485
2016-02-03,7,Metropolis,1,3,159
2016-02-03,7,Metropolis,1,4,118
2016-02-03,7,Metropolis,2,1,148
2016-02-03,7,Metropolis,2,2,586
2016-02-03,7,Metropolis,2,3,138
2016-02-03,7,Metropolis,2,4,91
2016-02-03,7,Shuka,1,1,59
2016-02-03,7,Shuka,1,2,266
2016-02-03,7,Shuka,1,3,136
2016-02-03,7,Shuka,1,4,76
2016-02-03,7,Shuka,2,1,61
2016-02-03,7,Shuka,2,2,205
2016-02-03,7,Shuka,2,3,137
2016-02-03,7,Shuka,2,4,80
2016-02-03,8,Himki,1,1,87
2016-02-03,8,Himki,1,2,376
2016-02-03,8,Himki,1,3,274
2016-02-03,8,Himki,1,4,121
2016-02-03,8,Himki,2,1,46
2016-02-03,8,Himki,2,2,273
2016-02-03,8,Himki,2,3,245
2016-02-03,8,Himki,2,4,102
2016-02-03,8,Metropolis,1,1,102
2016-02-03,8,Metropolis,1,2,618
2016-02-03,8,Metropolis,1,3,197
2016-02-03,8,Metropolis,1,4,125
2016-02-03,8,Metropolis,2,1,167
2016-02-03,8,Metropolis,2,2,569
2016-02-03,8,Metropolis,2,3,173
2016-02-03,8,Metropolis,2,4,75
2016-02-03,8,Shuka,1,1,27
2016-02-03,8,Shuka,1,2,243
2016-02-03,8,Shuka,1,3,102
2016-02-03,8,Shuka,1,4,53
2016-02-03,8,Shuka,2,1,38
2016-02-03,8,Shuka,2,2,178
2016-02-03,8,Shuka,2,3,78
2016-02-03,8,Shuka,2,4,60
2016-02-03,9,Himki,1,1,110
2016-02-03,9,Himki,1,2,402
2016-02-03,9,Himki,1,3,280
2016-02-03,9,Himki,1,4,162
2016-02-03,9,Himki,2,1,80
2016-02-03,9,Himki,2,2,368
2016-02-03,9,Himki,2,3,224
2016-02-03,9,Himki,2,4,133
2016-02-03,9,Metropolis,1,1,140
2016-02-03,9,Metropolis,1,2,790
2016-02-03,9,Metropolis,1,3,266
2016-02-03,9,Metropolis,1,4,143
2016-02-03,9,Metropolis,2,1,220
2016-02-03,9,Metropolis,2,2,823
2016-02-03,9,Metropolis,2,3,263
2016-02-03,9,Metropolis,2,4,122
2016-02-03,9,Shuka,1,1,46
2016-02-03,9,Shuka,1,2,182
2016-02-03,9,Shuka,1,3,120
2016-02-03,9,Shuka,1,4,80
2016-02-03,9,Shuka,2,1,57
2016-02-03,9,Shuka,2,2,224
2016-02-03,9,Shuka,2,3,186
2016-02-03,9,Shuka,2,4,86
2016-02-03,10,Himki,1,1,132
2016-02-03,10,Himki,1,2,477
2016-02-03,10,Himki,1,3,303
2016-02-03,10,Himki,1,4,196
2016-02-03,10,Himki,2,1,72
2016-02-03,10,Himki,2,2,422
2016-02-03,10,Himki,2,3,228
2016-02-03,10,Himki,2,4,162
2016-02-03,10,Metropolis,1,1,185
2016-02-03,10,Metropolis,1,2,950
2016-02-03,10,Metropolis,1,3,284
2016-02-03,10,Metropolis,1,4,144
2016-02-03,10,Metropolis,2,1,288
2016-02-03,10,Metropolis,2,2,954
2016-02-03,10,Metropolis,2,3,242
2016-02-03,10,Metropolis,2,4,133
2016-02-03,10,Shuka,1,1,61
2016-02-03,10,Shuka,1,2,232
2016-02-03,10,Shuka,1,3,83
2016-02-03,10,Shuka,1,4,61
2016-02-03,10,Shuka,2,1,61
2016-02-03,10,Shuka,2,2,205
2016-02-03,10,Shuka,2,3,121
2016-02-03,10,Shuka,2,4,75
2016-02-03,11,Himki,1,1,76
2016-02-03,11,Himki,1,2,399
2016-02-03,11,Himki,1,3,322
2016-02-03,11,Himki,1,4,174
2016-02-03,11,Himki,2,1,94
2016-02-03,11,Himki,2,2,426
2016-02-03,11,Himki,2,3,280
2016-02-03,11,Himki,2,4,174
2016-02-03,11,Metropolis,1,1,194
2016-02-03,11,Metropolis,1,2,823
2016-02-03,11,Metropolis,1,3,285
2016-02-03,11,Metropolis,1,4,170
2016-02-03,11,Metropolis,2,1,261
2016-02-03,11,Metropolis,2,2,776
2016-02-03,11,Metropolis,2,3,262
2016-02-03,11,Metropolis,2,4,144
2016-02-03,11,Shuka,1,1,43
2016-02-03,11,Shuka,1,2,167
2016-02-03,11,Shuka,1,3,114
2016-02-03,11,Shuka,1,4,87
2016-02-03,11,Shuka,2,1,66
2016-02-03,11,Shuka,2,2,167
