dt,zid_oktmo,tid,gender,age,customers_cnt_home,customers_cnt_work,adm8_municipal_OKTMO_NAME
2016-02-01,45330000,Metropolis,2,1,4,,Алексеевское
2016-02-01,45330000,Metropolis,2,2,11,4,Алексеевское
2016-02-01,45330000,Shuka,1,1,4,,Алексеевское
2016-02-01,45330000,Shuka,1,2,34,23,Алексеевское
2016-02-01,45330000,Shuka,1,3,23,15,Алексеевское
2016-02-01,45330000,Shuka,1,4,8,,Алексеевское
2016-02-01,45330000,Shuka,2,1,8,4,Алексеевское
2016-02-01,45330000,Shuka,2,2,8,8,Алексеевское
2016-02-01,45330000,Shuka,2,3,15,11,Алексеевское
2016-02-01,45330000,Shuka,2,4,15,4,Алексеевское
2016-02-01,45331000,Himki,1,1,4,,Алексеевское
2016-02-01,45331000,Himki,1,2,11,27,Алексеевское
2016-02-01,45331000,Himki,1,3,15,15,Алексеевское
2016-02-01,45331000,Himki,1,4,4,,Алексеевское
2016-02-01,45331000,Himki,2,2,8,4,Алексеевское
2016-02-01,45331000,Himki,2,3,4,8,Алексеевское
2016-02-01,45331000,Metropolis,1,1,4,4,Алексеевское
2016-02-01,45331000,Metropolis,1,2,8,,Алексеевское
2016-02-01,45331000,Metropolis,2,2,4,4,Алексеевское
2016-02-01,45331000,Shuka,1,3,4,,Алексеевское
2016-02-01,45331000,Shuka,2,2,4,,Алексеевское
2016-02-01,45331000,Shuka,2,4,4,4,Алексеевское
2016-02-01,45332000,Himki,1,1,4,4,Алексеевское
2016-02-01,45332000,Himki,1,2,8,8,Алексеевское
2016-02-01,45332000,Himki,1,3,8,8,Алексеевское
2016-02-01,45332000,Himki,2,1,4,,Алексеевское
2016-02-01,45332000,Himki,2,2,8,11,Алексеевское
2016-02-01,45332000,Himki,2,3,23,19,Алексеевское
2016-02-01,45332000,Himki,2,4,4,4,Алексеевское
2016-02-01,45332000,Metropolis,2,1,4,,Алексеевское
2016-02-01,45332000,Shuka,1,2,4,4,Алексеевское
2016-02-01,45333000,Himki,1,2,19,15,Алексеевское
2016-02-01,45333000,Himki,1,3,19,23,Алексеевское
2016-02-01,45333000,Himki,1,4,4,4,Алексеевское
2016-02-01,45333000,Himki,2,2,30,27,Алексеевское
2016-02-01,45333000,Himki,2,3,8,8,Алексеевское
2016-02-01,45333000,Metropolis,1,1,38,49,Алексеевское
2016-02-01,45333000,Metropolis,1,2,53,53,Алексеевское
2016-02-01,45333000,Metropolis,1,3,30,34,Алексеевское
2016-02-01,45333000,Metropolis,1,4,23,27,Алексеевское
2016-02-01,45333000,Metropolis,2,1,19,23,Алексеевское
2016-02-01,45333000,Metropolis,2,2,65,49,Алексеевское
2016-02-01,45333000,Metropolis,2,3,46,34,Алексеевское
2016-02-01,45333000,Metropolis,2,4,34,30,Алексеевское
2016-02-01,45333000,Shuka,1,1,4,4,Алексеевское
2016-02-01,45333000,Shuka,1,2,11,26,Алексеевское
2016-02-01,45333000,Shuka,1,3,8,19,Алексеевское
2016-02-01,45333000,Shuka,1,4,4,4,Алексеевское
2016-02-01,45334000,Himki,1,2,4,15,Алексеевское
2016-02-01,45334000,Himki,1,3,4,4,Алексеевское
2016-02-01,45334000,Himki,2,2,8,8,Алексеевское
2016-02-01,45334000,Himki,2,4,8,4,Алексеевское
2016-02-01,45334000,Metropolis,1,1,8,,Алексеевское
2016-02-01,45334000,Metropolis,1,2,19,34,Алексеевское
2016-02-01,45334000,Metropolis,1,3,8,19,Алексеевское
2016-02-01,45334000,Metropolis,1,4,8,8,Алексеевское
2016-02-01,45334000,Metropolis,2,1,4,11,Алексеевское
2016-02-01,45334000,Metropolis,2,2,23,38,Алексеевское
2016-02-01,45334000,Metropolis,2,3,8,15,Алексеевское
2016-02-01,45334000,Metropolis,2,4,8,8,Алексеевское
2016-02-01,45334000,Shuka,1,1,4,8,Алексеевское
2016-02-01,45334000,Shuka,1,2,8,38,Алексеевское
2016-02-01,45334000,Shuka,1,4,4,4,Алексеевское
2016-02-01,45334000,Shuka,2,2,19,30,Алексеевское
2016-02-01,45334000,Shuka,2,3,4,11,Алексеевское
2016-02-01,45335000,Himki,1,2,11,11,Алексеевское
2016-02-01,45335000,Himki,1,3,4,4,Алексеевское
2016-02-01,45335000,Himki,1,4,11,11,Алексеевское
2016-02-01,45335000,Himki,2,1,8,4,Алексеевское
2016-02-01,45335000,Himki,2,2,23,19,Алексеевское
2016-02-01,45335000,Himki,2,4,4,4,Алексеевское
2016-02-01,45335000,Metropolis,1,1,4,8,Алексеевское
2016-02-01,45335000,Metropolis,1,2,34,8,Алексеевское
2016-02-01,45335000,Metropolis,1,3,23,8,Алексеевское
2016-02-01,45335000,Metropolis,1,4,11,4,Алексеевское
2016-02-01,45335000,Metropolis,2,1,15,15,Алексеевское
2016-02-01,45335000,Metropolis,2,2,27,8,Алексеевское
2016-02-01,45335000,Metropolis,2,3,38,8,Алексеевское
2016-02-01,45335000,Metropolis,2,4,8,4,Алексеевское
2016-02-01,45335000,Shuka,1,1,8,4,Алексеевское
2016-02-01,45335000,Shuka,1,2,4,8,Алексеевское
2016-02-01,45335000,Shuka,1,4,4,4,Алексеевское
2016-02-01,45335000,Shuka,2,2,4,,Алексеевское
2016-02-01,45336000,Himki,1,2,4,19,Алексеевское
2016-02-01,45336000,Himki,1,3,4,8,Алексеевское
2016-02-01,45336000,Himki,1,4,4,8,Алексеевское
2016-02-01,45336000,Himki,2,2,34,11,Алексеевское
2016-02-01,45336000,Himki,2,3,4,,Алексеевское
2016-02-01,45336000,Himki,2,4,4,8,Алексеевское
2016-02-01,45336000,Metropolis,1,1,156,338,Алексеевское
2016-02-01,45336000,Metropolis,1,2,497,1295,Алексеевское
2016-02-01,45336000,Metropolis,1,3,190,449,Алексеевское
2016-02-01,45336000,Metropolis,1,4,133,270,Алексеевское
2016-02-01,45336000,Metropolis,2,1,121,410,Алексеевское
2016-02-01,45336000,Metropolis,2,2,345,1341,Алексеевское
2016-02-01,45336000,Metropolis,2,3,190,425,Алексеевское
2016-02-01,45336000,Metropolis,2,4,110,224,Алексеевское
2016-02-01,45336000,Shuka,1,1,4,8,Алексеевское
2016-02-01,45336000,Shuka,1,2,4,15,Алексеевское
2016-02-01,45336000,Shuka,1,3,4,4,Алексеевское
2016-02-01,45336000,Shuka,2,1,4,4,Алексеевское
2016-02-01,45336000,Shuka,2,2,19,27,Алексеевское
2016-02-01,45336000,Shuka,2,3,4,15,Алексеевское
2016-02-01,45337000,Himki,1,2,8,8,Алексеевское
2016-02-01,45337000,Himki,1,3,4,11,Алексеевское
2016-02-01,45337000,Himki,2,1,4,4,Алексеевское
2016-02-01,45337000,Himki,2,2,15,11,Алексеевское
2016-02-01,45337000,Himki,2,3,4,,Алексеевское
2016-02-01,45337000,Himki,2,4,11,8,Алексеевское
2016-02-01,45337000,Metropolis,1,2,19,4,Алексеевское
2016-02-01,45337000,Metropolis,1,3,11,11,Алексеевское
2016-02-01,45337000,Metropolis,1,4,8,11,Алексеевское
2016-02-01,45337000,Metropolis,2,1,23,11,Алексеевское
2016-02-01,45337000,Metropolis,2,2,34,11,Алексеевское
2016-02-01,45337000,Metropolis,2,3,4,4,Алексеевское
2016-02-01,45337000,Metropolis,2,4,4,,Алексеевское
2016-02-01,45337000,Shuka,1,2,4,,Алексеевское
2016-02-01,45337000,Shuka,1,3,15,8,Алексеевское
2016-02-01,45337000,Shuka,2,1,4,4,Алексеевское
2016-02-01,45338000,Himki,1,2,49,60,Алексеевское
2016-02-01,45338000,Himki,1,3,23,27,Алексеевское
2016-02-01,45338000,Himki,1,4,4,8,Алексеевское
2016-02-01,45338000,Himki,2,1,11,4,Алексеевское
2016-02-01,45338000,Himki,2,2,34,15,Алексеевское
2016-02-01,45338000,Himki,2,3,8,11,Алексеевское
2016-02-01,45338000,Himki,2,4,11,8,Алексеевское
2016-02-01,45338000,Metropolis,1,1,53,30,Алексеевское
2016-02-01,45338000,Metropolis,1,2,102,83,Алексеевское
2016-02-01,45338000,Metropolis,1,3,42,57,Алексеевское
2016-02-01,45338000,Metropolis,1,4,38,38,Алексеевское
2016-02-01,45338000,Metropolis,2,1,34,23,Алексеевское
2016-02-01,45338000,Metropolis,2,2,133,76,Алексеевское
2016-02-01,45338000,Metropolis,2,3,38,27,Алексеевское
2016-02-01,45338000,Metropolis,2,4,30,19,Алексеевское
2016-02-01,45338000,Shuka,1,2,23,27,Алексеевское
2016-02-01,45338000,Shuka,1,3,8,,Алексеевское
2016-02-01,45338000,Shuka,2,2,8,15,Алексеевское
2016-02-01,45338000,Shuka,2,3,15,8,Алексеевское
2016-02-01,45339000,Himki,1,2,23,15,Алексеевское
2016-02-01,45339000,Himki,1,3,8,4,Алексеевское
2016-02-01,45339000,Himki,2,1,4,4,Алексеевское
2016-02-01,45339000,Himki,2,2,15,11,Алексеевское
2016-02-01,45339000,Himki,2,3,4,,Алексеевское
2016-02-01,45339000,Himki,2,4,4,,Алексеевское
2016-02-01,45339000,Metropolis,1,2,23,19,Алексеевское
2016-02-01,45339000,Metropolis,1,3,8,8,Алексеевское
2016-02-01,45339000,Metropolis,1,4,8,4,Алексеевское
2016-02-01,45339000,Metropolis,2,1,11,,Алексеевское
2016-02-01,45339000,Metropolis,2,2,11,4,Алексеевское
2016-02-01,45339000,Metropolis,2,3,15,11,Алексеевское
2016-02-01,45339000,Metropolis,2,4,11,8,Алексеевское
2016-02-01,45339000,Shuka,1,1,4,,Алексеевское
2016-02-01,45339000,Shuka,2,2,8,4,Алексеевское
2016-02-01,45340000,Himki,1,1,4,4,Алексеевское
2016-02-01,45340000,Himki,1,2,27,34,Алексеевское
2016-02-01,45340000,Himki,1,3,11,4,Алексеевское
2016-02-01,45340000,Himki,1,4,8,4,Алексеевское
2016-02-01,45340000,Himki,2,2,19,23,Алексеевское
2016-02-01,45340000,Himki,2,3,19,23,Алексеевское
2016-02-01,45340000,Metropolis,1,1,23,15,Алексеевское
2016-02-01,45340000,Metropolis,1,2,23,15,Алексеевское
2016-02-01,45340000,Metropolis,1,3,15,4,Алексеевское
2016-02-01,45340000,Metropolis,1,4,8,8,Алексеевское
2016-02-01,45340000,Metropolis,2,1,8,8,Алексеевское
2016-02-01,45340000,Metropolis,2,2,19,8,Алексеевское
2016-02-01,45340000,Metropolis,2,3,8,4,Алексеевское
2016-02-01,45340000,Metropolis,2,4,11,8,Алексеевское
2016-02-01,45340000,Shuka,1,2,8,4,Алексеевское
2016-02-01,45340000,Shuka,1,3,8,,Алексеевское
2016-02-01,45340000,Shuka,1,4,4,4,Алексеевское
2016-02-01,45340000,Shuka,2,2,4,,Алексеевское
2016-02-01,45340000,Shuka,2,3,4,,Алексеевское
2016-02-01,45341000,Himki,1,1,8,4,Алексеевское
2016-02-01,45341000,Himki,1,2,19,23,Алексеевское
2016-02-01,45341000,Himki,1,3,15,8,Алексеевское
2016-02-01,45341000,Himki,1,4,4,8,Алексеевское
2016-02-01,45341000,Himki,2,1,4,,Алексеевское
2016-02-01,45341000,Himki,2,2,15,8,Алексеевское
2016-02-01,45341000,Himki,2,3,8,8,Алексеевское
2016-02-01,45341000,Himki,2,4,11,4,Алексеевское
2016-02-01,45341000,Metropolis,1,1,129,99,Алексеевское
2016-02-01,45341000,Metropolis,1,2,269,194,Алексеевское
2016-02-01,45341000,Metropolis,1,3,133,121,Алексеевское
2016-02-01,45341000,Metropolis,1,4,68,49,Алексеевское
2016-02-01,45341000,Metropolis,2,1,80,27,Алексеевское
2016-02-01,45341000,Metropolis,2,2,247,171,Алексеевское
2016-02-01,45341000,Metropolis,2,3,102,65,Алексеевское
2016-02-01,45341000,Metropolis,2,4,83,45,Алексеевское
2016-02-01,45341000,Shuka,1,2,15,4,Алексеевское
2016-02-01,45341000,Shuka,1,3,4,11,Алексеевское
2016-02-01,45341000,Shuka,2,1,8,4,Алексеевское
2016-02-01,45341000,Shuka,2,2,11,4,Алексеевское
2016-02-01,45341000,Shuka,2,3,4,8,Алексеевское
2016-02-01,45341000,Shuka,2,4,8,11,Алексеевское
2016-02-01,45342000,Himki,1,1,11,8,Алексеевское
2016-02-01,45342000,Himki,1,2,80,49,Алексеевское
2016-02-01,45342000,Himki,1,3,23,23,Алексеевское
2016-02-01,45342000,Himki,1,4,4,4,Алексеевское
2016-02-01,45342000,Himki,2,1,15,11,Алексеевское
2016-02-01,45342000,Himki,2,2,46,53,Алексеевское
2016-02-01,45342000,Himki,2,3,11,19,Алексеевское
2016-02-01,45342000,Himki,2,4,11,4,Алексеевское
2016-02-01,45342000,Metropolis,1,1,4,,Алексеевское
2016-02-01,45342000,Metropolis,1,2,46,48,Алексеевское
2016-02-01,45342000,Metropolis,1,3,23,15,Алексеевское
2016-02-01,45342000,Metropolis,1,4,4,,Алексеевское
2016-02-01,45342000,Metropolis,2,1,23,11,Алексеевское
2016-02-01,45342000,Metropolis,2,2,61,30,Алексеевское
2016-02-01,45342000,Metropolis,2,3,34,30,Алексеевское
2016-02-01,45342000,Metropolis,2,4,23,11,Алексеевское
2016-02-01,45342000,Shuka,1,2,19,,Алексеевское
2016-02-01,45342000,Shuka,1,3,19,8,Алексеевское
2016-02-01,45342000,Shuka,1,4,4,,Алексеевское
2016-02-01,45342000,Shuka,2,1,8,,Алексеевское
2016-02-01,45342000,Shuka,2,2,11,11,Алексеевское
2016-02-01,45342000,Shuka,2,3,8,,Алексеевское
2016-02-01,45342000,Shuka,2,4,8,4,Алексеевское
2016-02-01,45343000,Himki,1,1,23,27,Алексеевское
2016-02-01,45343000,Himki,1,2,46,42,Алексеевское
2016-02-01,45343000,Himki,1,3,38,42,Алексеевское
2016-02-01,45343000,Himki,1,4,27,15,Алексеевское
2016-02-01,45343000,Himki,2,1,15,4,Алексеевское
2016-02-01,45343000,Himki,2,2,15,11,Алексеевское
2016-02-01,45343000,Himki,2,3,34,23,Алексеевское
2016-02-01,45343000,Himki,2,4,19,8,Алексеевское
2016-02-01,45343000,Metropolis,1,2,4,,Алексеевское
2016-02-01,45343000,Metropolis,1,3,4,,Алексеевское
2016-02-01,45343000,Shuka,1,3,4,,Алексеевское
2016-02-01,45343000,Shuka,1,4,4,4,Алексеевское
2016-02-01,45344000,Himki,1,2,4,15,Алексеевское
2016-02-01,45344000,Himki,1,3,15,4,Алексеевское
2016-02-01,45344000,Himki,1,4,4,4,Алексеевское
2016-02-01,45344000,Himki,2,1,4,4,Алексеевское
2016-02-01,45344000,Himki,2,2,8,8,Алексеевское
2016-02-01,45344000,Himki,2,3,4,4,Алексеевское
2016-02-01,45344000,Metropolis,1,1,11,11,Алексеевское
2016-02-01,45344000,Metropolis,1,2,34,50,Алексеевское
2016-02-01,45344000,Metropolis,1,3,11,8,Алексеевское
2016-02-01,45344000,Metropolis,1,4,4,,Алексеевское
2016-02-01,45344000,Metropolis,2,2,23,11,Алексеевское
2016-02-01,45344000,Metropolis,2,3,15,15,Алексеевское
2016-02-01,45344000,Metropolis,2,4,4,11,Алексеевское
2016-02-01,45344000,Shuka,1,2,4,8,Алексеевское
2016-02-01,45344000,Shuka,2,3,4,,Алексеевское
2016-02-01,45344000,Shuka,2,4,4,4,Алексеевское
2016-02-01,45345000,Himki,1,2,27,11,Алексеевское
2016-02-01,45345000,Himki,1,3,4,11,Алексеевское
2016-02-01,45345000,Himki,2,1,4,4,Алексеевское
